========================================
= 任务ID数据，由灰色枫叶GM工具自动生成 =
========================================
任务ID:85 名字:被选择者的象征      STR值：STR_QUEST_NAME_Q9510
任务ID:30335 名字:[组队]更好的长剑      STR值：STR_QUEST_NAME_Q30335
任务ID:30336 名字:[组队]更好的大剑      STR值：STR_QUEST_NAME_Q30336
任务ID:30337 名字:[组队]更好的战戟      STR值：STR_QUEST_NAME_Q30337
任务ID:30338 名字:[组队]更好的法杖      STR值：STR_QUEST_NAME_Q30338
任务ID:30339 名字:[组队]更好的法书      STR值：STR_QUEST_NAME_Q30339
任务ID:30340 名字:[组队]更好的宝珠      STR值：STR_QUEST_NAME_Q30340
任务ID:30341 名字:[组队]更好的弓      STR值：STR_QUEST_NAME_Q30341
任务ID:30342 名字:[组队]更好的短剑      STR值：STR_QUEST_NAME_Q30342
任务ID:30343 名字:[组队]更好的战棍      STR值：STR_QUEST_NAME_Q30343
任务ID:30344 名字:[组队]消灭帕休曼迪尔龙族      STR值：STR_QUEST_NAME_Q30344
任务ID:30345 名字:[铸币/组队]消灭夜影盗掘团      STR值：STR_QUEST_NAME_Q30345
任务ID:30346 名字:与赫雷尔代理人的约定      STR值：STR_QUEST_NAME_Q30346
任务ID:30347 名字:[组队]更好的魔力枪      STR值：STR_QUEST_NAME_Q30347
任务ID:30348 名字:[组队]更好的魔力炮      STR值：STR_QUEST_NAME_Q30348
任务ID:30349 名字:[组队]更好的弦乐器      STR值：STR_QUEST_NAME_Q30349
任务ID:30350 名字:[组队]更好的启动钥匙      STR值：STR_QUEST_NAME_Q30350
任务ID:30351 名字:欧比斯支援请求      STR值：STR_QUEST_NAME_Q30351
任务ID:30352 名字:新的欧比斯      STR值：STR_QUEST_NAME_Q30352
任务ID:30353 名字:[部队]消灭卡鲁巴      STR值：STR_QUEST_NAME_Q30353
任务ID:30354 名字:[部队]双胞胎守护者      STR值：STR_QUEST_NAME_Q30354
任务ID:30355 名字:[部队]实体占领权      STR值：STR_QUEST_NAME_Q30355
任务ID:30356 名字:[部队]复原雷杰之鞋子      STR值：STR_QUEST_NAME_Q30356
任务ID:30357 名字:[部队]复原雷杰之手套      STR值：STR_QUEST_NAME_Q30357
任务ID:30358 名字:[部队]复原雷杰之肩甲      STR值：STR_QUEST_NAME_Q30358
任务ID:30359 名字:[部队]复原雷杰之护腿      STR值：STR_QUEST_NAME_Q30359
任务ID:30360 名字:[部队]复原雷杰之胸甲      STR值：STR_QUEST_NAME_Q30360
任务ID:30361 名字:奇怪的碎片      STR值：STR_QUEST_NAME_Q30361
任务ID:30362 名字:[部队]破坏碎片      STR值：STR_QUEST_NAME_Q30362
任务ID:30363 名字:[部队]紧急救助请求      STR值：STR_QUEST_NAME_Q30363
任务ID:30364 名字:精灵的惊人的项链      STR值：STR_QUEST_NAME_Q30364
任务ID:30365 名字:欧比斯发现的日记      STR值：STR_QUEST_NAME_Q30365
任务ID:30366 名字:[部队]调查队支援任务      STR值：STR_QUEST_NAME_Q30366
任务ID:30367 名字:[部队]巨大奥德碎片的作用      STR值：STR_QUEST_NAME_Q30367
任务ID:30376 名字:恶化的欧比斯      STR值：STR_QUEST_NAME_Q30376
任务ID:30377 名字:[部队]让卡鲁巴安息      STR值：STR_QUEST_NAME_Q30377
任务ID:30378 名字:[部队]光明和黑暗之间      STR值：STR_QUEST_NAME_Q30378
任务ID:30379 名字:[部队]守护者的疯狂      STR值：STR_QUEST_NAME_Q30379
任务ID:30380 名字:[部队]打碎奥德块      STR值：STR_QUEST_NAME_Q30380
任务ID:30381 名字:[部队]清扫愤怒的碎片      STR值：STR_QUEST_NAME_Q30381
任务ID:30382 名字:[部队]没什么不光彩      STR值：STR_QUEST_NAME_Q30382
任务ID:30383 名字:[部队]工匠的自豪      STR值：STR_QUEST_NAME_Q30383
任务ID:30400 名字:拉乌艾斯的请求      STR值：STR_QUEST_NAME_Q30400
任务ID:30401 名字:[部队]魔法石      STR值：STR_QUEST_NAME_Q30401
任务ID:30402 名字:[部队]救出格尔泰亚      STR值：STR_QUEST_NAME_Q30402
任务ID:30403 名字:[部队]新的精灵的力量      STR值：STR_QUEST_NAME_Q30403
任务ID:30404 名字:抓住精灵的方法      STR值：STR_QUEST_NAME_Q30404
任务ID:30405 名字:[部队]受到诅咒的特莱科      STR值：STR_QUEST_NAME_Q30405
任务ID:30406 名字:装精灵的笼子      STR值：STR_QUEST_NAME_Q30406
任务ID:30407 名字:[每日/部队]活捉光晕精灵      STR值：STR_QUEST_NAME_Q30407
任务ID:30408 名字:[部队]古美灵灵的梦想      STR值：STR_QUEST_NAME_Q30408
任务ID:30409 名字:变身材料      STR值：STR_QUEST_NAME_Q30409
任务ID:30410 名字:[部队]为了实现梦想      STR值：STR_QUEST_NAME_Q30410
任务ID:30411 名字:[每日/部队]妨碍做生意的东西      STR值：STR_QUEST_NAME_Q30411
任务ID:30412 名字:[每日/部队]妨碍秘密作业的东西      STR值：STR_QUEST_NAME_Q30412
任务ID:30413 名字:[每日/部队]泰尔玛的恳求      STR值：STR_QUEST_NAME_Q30413
任务ID:30415 名字:[部队]含有水晶的石头      STR值：STR_QUEST_NAME_Q30415
任务ID:30419 名字:[部队]除掉妨碍者      STR值：STR_QUEST_NAME_Q30419
任务ID:30420 名字:[部队]除掉憎恨石人      STR值：STR_QUEST_NAME_Q30420
任务ID:30421 名字:[部队]搜集泰尔玛的分身      STR值：STR_QUEST_NAME_Q30421
任务ID:30450 名字:拉乌艾斯的请求      STR值：STR_QUEST_NAME_Q30450
任务ID:30451 名字:[部队]魔法石      STR值：STR_QUEST_NAME_Q30451
任务ID:30452 名字:[部队]救出格尔泰亚      STR值：STR_QUEST_NAME_Q30452
任务ID:30453 名字:[部队]光的力量      STR值：STR_QUEST_NAME_Q30453
任务ID:30454 名字:抓住精灵的方法      STR值：STR_QUEST_NAME_Q30454
任务ID:30455 名字:[部队]诅咒的牺牲品特莱科      STR值：STR_QUEST_NAME_Q30455
任务ID:30456 名字:强力的笼子      STR值：STR_QUEST_NAME_Q30456
任务ID:30457 名字:[每日/部队]捕获光晕精灵      STR值：STR_QUEST_NAME_Q30457
任务ID:30458 名字:[部队]用心脏制作的戒指      STR值：STR_QUEST_NAME_Q30458
任务ID:30459 名字:[部队]戒指的材料      STR值：STR_QUEST_NAME_Q30459
任务ID:30460 名字:[每日/部队]泰尔玛的委托      STR值：STR_QUEST_NAME_Q30460
任务ID:30461 名字:表达心意的戒指      STR值：STR_QUEST_NAME_Q30461
任务ID:30462 名字:[每日/部队]生意的妨碍者      STR值：STR_QUEST_NAME_Q30462
任务ID:30463 名字:[每日/部队]秘密作业的妨碍者      STR值：STR_QUEST_NAME_Q30463
任务ID:30466 名字:[部队]装着水晶的石头      STR值：STR_QUEST_NAME_Q30466
任务ID:30470 名字:[部队]消灭妨碍者      STR值：STR_QUEST_NAME_Q30470
任务ID:30471 名字:[部队]消灭憎恨石人      STR值：STR_QUEST_NAME_Q30471
任务ID:30472 名字:[部队]搜集泰尔玛的分身      STR值：STR_QUEST_NAME_Q30472
任务ID:30500 名字:[副本/组队]鸢族的紧急情况      STR值：STR_QUEST_NAME_Q30500
任务ID:30501 名字:[副本/组队]秘密基地的情况      STR值：STR_QUEST_NAME_Q30501
任务ID:30502 名字:[副本/组队]粉碎巴萨尔提军团      STR值：STR_QUEST_NAME_Q30502
任务ID:30503 名字:[副本/组队]李迪安的部下      STR值：STR_QUEST_NAME_Q30503
任务ID:30504 名字:[副本/组队]救出派奥斯      STR值：STR_QUEST_NAME_Q30504
任务ID:30505 名字:[副本/组队]梅罗伯斯的日记      STR值：STR_QUEST_NAME_Q30505
任务ID:30506 名字:[副本/组队]日记的后半部分      STR值：STR_QUEST_NAME_Q30506
任务ID:30507 名字:[副本/组队]旧香炉的秘密      STR值：STR_QUEST_NAME_Q30507
任务ID:30508 名字:[副本/组队]菲尔诺斯的秘密      STR值：STR_QUEST_NAME_Q30508
任务ID:30509 名字:[副本]同伴的遗物      STR值：STR_QUEST_NAME_Q30509
任务ID:30510 名字:[副本/组队]寻找遗物      STR值：STR_QUEST_NAME_Q30510
任务ID:30511 名字:[副本/组队]巴萨尔提军团之印      STR值：STR_QUEST_NAME_Q30511
任务ID:30512 名字:[副本/组队]消灭德拉坎战士      STR值：STR_QUEST_NAME_Q30512
任务ID:30513 名字:[副本/组队]消灭希卡拉      STR值：STR_QUEST_NAME_Q30513
任务ID:30514 名字:[副本/组队]鸢族的夙愿      STR值：STR_QUEST_NAME_Q30514
任务ID:30515 名字:[副本/潜入]父亲的行踪      STR值：STR_QUEST_NAME_Q30515
任务ID:30516 名字:[副本/潜入/组队]夺回兰图斯的最后任务      STR值：STR_QUEST_NAME_Q30516
任务ID:30550 名字:[副本/组队]鸢族的危机      STR值：STR_QUEST_NAME_Q30550
任务ID:30551 名字:[副本/组队]秘密基地的现状      STR值：STR_QUEST_NAME_Q30551
任务ID:30552 名字:[副本/组队]击退巴萨尔提军团      STR值：STR_QUEST_NAME_Q30552
任务ID:30553 名字:[副本/组队]孤立的部下      STR值：STR_QUEST_NAME_Q30553
任务ID:30554 名字:[副本/组队]救助派奥斯      STR值：STR_QUEST_NAME_Q30554
任务ID:30555 名字:[副本/组队]梅罗伯斯的心思      STR值：STR_QUEST_NAME_Q30555
任务ID:30556 名字:[副本/组队]卷轴的后半部分      STR值：STR_QUEST_NAME_Q30556
任务ID:30557 名字:[副本/组队]香炉的秘密      STR值：STR_QUEST_NAME_Q30557
任务ID:30558 名字:[副本/组队]盖尔盖尔的秘密      STR值：STR_QUEST_NAME_Q30558
任务ID:30559 名字:[副本/组队]父亲的遗物      STR值：STR_QUEST_NAME_Q30559
任务ID:30560 名字:[副本]转交遗物      STR值：STR_QUEST_NAME_Q30560
任务ID:30561 名字:[副本/组队]龙族军团的印章      STR值：STR_QUEST_NAME_Q30561
任务ID:30562 名字:[副本/组队]扫荡德拉坎战士      STR值：STR_QUEST_NAME_Q30562
任务ID:30563 名字:[副本/组队]扫荡希卡拉      STR值：STR_QUEST_NAME_Q30563
任务ID:30564 名字:[副本/组队]鸢族最后的希望      STR值：STR_QUEST_NAME_Q30564
任务ID:30565 名字:[副本/潜入]女儿的行踪      STR值：STR_QUEST_NAME_Q30565
任务ID:30566 名字:[副本/潜入/组队]夺回兰图斯的最后任务      STR值：STR_QUEST_NAME_Q30566
任务ID:30600 名字:[组队]消灭萨德哈德雷得奇安      STR值：STR_QUEST_NAME_Q30600
任务ID:30601 名字:[组队]消灭德雷得奇安战斗兵      STR值：STR_QUEST_NAME_Q30601
任务ID:30602 名字:[组队]搜集补给品      STR值：STR_QUEST_NAME_Q30602
任务ID:30603 名字:[功勋/组队]消灭德雷得奇安队长      STR值：STR_QUEST_NAME_Q30603
任务ID:30604 名字:[功勋/组队]持续不断的攻击      STR值：STR_QUEST_NAME_Q30604
任务ID:30610 名字:[组队]消灭萨德哈德雷得奇安舰长      STR值：STR_QUEST_NAME_Q30610
任务ID:30611 名字:[组队]消灭德雷得奇安战斗兵      STR值：STR_QUEST_NAME_Q30611
任务ID:30612 名字:[组队]夺取补给品      STR值：STR_QUEST_NAME_Q30612
任务ID:30613 名字:[功勋/组队]消灭德雷得奇安队长      STR值：STR_QUEST_NAME_Q30613
任务ID:30614 名字:[功勋/组队]持续的攻击      STR值：STR_QUEST_NAME_Q30614
任务ID:30700 名字:[副本/组队]提亚马特城堡的陷落      STR值：STR_QUEST_NAME_Q30700
任务ID:30701 名字:[副本/部队]消灭龙帝提亚马特      STR值：STR_QUEST_NAME_Q30701
任务ID:30702 名字:[副本/组队]进攻德雷得奇安管制室      STR值：STR_QUEST_NAME_Q30702
任务ID:30703 名字:[组队]最后的萨德哈德雷得奇安      STR值：STR_QUEST_NAME_Q30703
任务ID:30704 名字:未经申报的德拉兹玛碎片      STR值：STR_QUEST_NAME_Q30704
任务ID:30705 名字:[组队]改变未来的事情      STR值：STR_QUEST_NAME_Q30705
任务ID:30706 名字:[副本/组队]不祥的预言家布哈沙      STR值：STR_QUEST_NAME_Q30706
任务ID:30707 名字:[组队]贤者的安慰      STR值：STR_QUEST_NAME_Q30707
任务ID:30708 名字:[副本/组队]变成背叛者的休拉玛      STR值：STR_QUEST_NAME_Q30708
任务ID:30709 名字:[副本/组队]龙帝庭院在哪里      STR值：STR_QUEST_NAME_Q30709
任务ID:30710 名字:[副本/组队]石化的天族英雄      STR值：STR_QUEST_NAME_Q30710
任务ID:30711 名字:[副本]阿普修的可怕怨恨      STR值：STR_QUEST_NAME_Q30711
任务ID:30712 名字:[组队]龙族的先进技术      STR值：STR_QUEST_NAME_Q30712
任务ID:30713 名字:提取阿普修的可怕怨恨      STR值：STR_QUEST_NAME_Q30713
任务ID:30714 名字:[副本]塔哈巴塔军团的计策      STR值：STR_QUEST_NAME_Q30714
任务ID:30715 名字:[副本/组队]阻止黑暗普埃塔事件      STR值：STR_QUEST_NAME_Q30715
任务ID:30716 名字:[副本/组队]突破野蛮回廊      STR值：STR_QUEST_NAME_Q30716
任务ID:30717 名字:[副本]为天族争光的人      STR值：STR_QUEST_NAME_Q30717
任务ID:30718 名字:[副本/组队]消灭进入通道守卫兵力      STR值：STR_QUEST_NAME_Q30718
任务ID:30719 名字:[副本]提亚马特城堡的背叛者      STR值：STR_QUEST_NAME_Q30719
任务ID:30720 名字:[副本/部队]龙帝的音乐盒      STR值：STR_QUEST_NAME_Q30720
任务ID:30721 名字:[副本]残骸中弥漫的阴森气息      STR值：STR_QUEST_NAME_Q30721
任务ID:30722 名字:[副本/潜入]探查敌营龙帝安息处      STR值：STR_QUEST_NAME_Q30722
任务ID:30723 名字:[副本/潜入/部队]凄凉的龙帝音乐盒      STR值：STR_QUEST_NAME_Q30723
任务ID:30750 名字:[副本/组队]提亚马特城堡的没落      STR值：STR_QUEST_NAME_Q30750
任务ID:30751 名字:[副本/部队]龙帝提亚马特之死      STR值：STR_QUEST_NAME_Q30751
任务ID:30752 名字:[副本/组队]攻击德雷得奇安管制室      STR值：STR_QUEST_NAME_Q30752
任务ID:30753 名字:[组队]最后的萨德哈德雷得奇安      STR值：STR_QUEST_NAME_Q30753
任务ID:30754 名字:德拉兹玛碎片非法流通      STR值：STR_QUEST_NAME_Q30754
任务ID:30755 名字:[组队]改变未来的事情      STR值：STR_QUEST_NAME_Q30755
任务ID:30756 名字:[副本/组队]不祥的预言家布哈沙      STR值：STR_QUEST_NAME_Q30756
任务ID:30757 名字:[组队]贤者的安慰      STR值：STR_QUEST_NAME_Q30757
任务ID:30758 名字:[副本/组队]变成背叛者的休拉玛      STR值：STR_QUEST_NAME_Q30758
任务ID:30759 名字:[副本/组队]寻找龙帝庭院      STR值：STR_QUEST_NAME_Q30759
任务ID:30760 名字:[副本/组队]石化的魔族英雄      STR值：STR_QUEST_NAME_Q30760
任务ID:30761 名字:[副本]阿普修的可怕怨恨      STR值：STR_QUEST_NAME_Q30761
任务ID:30762 名字:[组队]黑暗术古的先进技术      STR值：STR_QUEST_NAME_Q30762
任务ID:30763 名字:提取阿普修的可怕怨恨      STR值：STR_QUEST_NAME_Q30763
任务ID:30764 名字:[副本]塔哈巴塔军团的阴谋      STR值：STR_QUEST_NAME_Q30764
任务ID:30765 名字:[副本/组队]阻止黑暗普埃塔事件      STR值：STR_QUEST_NAME_Q30765
任务ID:30766 名字:[副本/组队]攻破野蛮回廊      STR值：STR_QUEST_NAME_Q30766
任务ID:30767 名字:[副本]为魔族争光的人      STR值：STR_QUEST_NAME_Q30767
任务ID:30768 名字:[副本/组队]消灭进入通道守卫兵力      STR值：STR_QUEST_NAME_Q30768
任务ID:30769 名字:[副本]提亚马特城堡的背叛者      STR值：STR_QUEST_NAME_Q30769
任务ID:30771 名字:[副本]残骸中弥漫的寒栗气息      STR值：STR_QUEST_NAME_Q30771
任务ID:30772 名字:[副本/潜入]探查敌营龙帝安息处      STR值：STR_QUEST_NAME_Q30772
任务ID:30800 名字:关于黄金竞技场，你了解了多少？      STR值：STR_QUEST_NAME_Q30800
任务ID:30805 名字:播放动画的隐藏任务(库姆奇巢穴)      STR值：STR_QUEST_NAME_Q30805
任务ID:30810 名字:艾莱休奇卡之复活与深层进击      STR值：STR_QUEST_NAME_Q30810
任务ID:35000 名字:结界塔守护会FOBJ 01      STR值：STR_QUEST_NAME_Q35000
任务ID:35001 名字:结界塔守护会FOBJ 02      STR值：STR_QUEST_NAME_Q35001
任务ID:35002 名字:结界塔守护会FOBJ 03      STR值：STR_QUEST_NAME_Q35002
任务ID:35003 名字:和结界塔守护会NPC对话 01      STR值：STR_QUEST_NAME_Q35003
任务ID:35004 名字:和结界塔守护会NPC对话 02      STR值：STR_QUEST_NAME_Q35004
任务ID:35005 名字:搜集结界塔守护会物品01      STR值：STR_QUEST_NAME_Q35005
任务ID:35006 名字:搜集结界塔守护会物品02      STR值：STR_QUEST_NAME_Q35006
任务ID:35007 名字:[每日]搜集追踪记忆      STR值：STR_QUEST_NAME_Q35007
任务ID:35008 名字:[每日]搜集变成碎片的机密文件      STR值：STR_QUEST_NAME_Q35008
任务ID:35009 名字:[每日]破坏混沌原石      STR值：STR_QUEST_NAME_Q35009
任务ID:35010 名字:[每日]确认特洛乌的情报      STR值：STR_QUEST_NAME_Q35010
任务ID:35011 名字:[每日]确认斯普内的情报      STR值：STR_QUEST_NAME_Q35011
任务ID:35012 名字:搜集结界塔守护会物品01      STR值：STR_QUEST_NAME_Q35012
任务ID:35013 名字:搜集结界塔守护会物品02      STR值：STR_QUEST_NAME_Q35013
任务ID:35014 名字:[每日]搜集探知记忆      STR值：STR_QUEST_NAME_Q35014
任务ID:35015 名字:[每日]搜集变成碎片的会员名单      STR值：STR_QUEST_NAME_Q35015
任务ID:35016 名字:[每日]破坏混沌魔石      STR值：STR_QUEST_NAME_Q35016
任务ID:35017 名字:[每日]寻找阿特洛浦斯的行踪      STR值：STR_QUEST_NAME_Q35017
任务ID:35018 名字:[每日]寻找查乌琳琳的行踪      STR值：STR_QUEST_NAME_Q35018
任务ID:35019 名字:搜集结界塔守护会物品01      STR值：STR_QUEST_NAME_Q35019
任务ID:35020 名字:搜集结界塔守护会物品02      STR值：STR_QUEST_NAME_Q35020
任务ID:35021 名字:[每日]搜集警戒记忆      STR值：STR_QUEST_NAME_Q35021
任务ID:35022 名字:[每日]搜集变成碎片的活动报告书      STR值：STR_QUEST_NAME_Q35022
任务ID:35023 名字:[每日]破坏混沌陨石      STR值：STR_QUEST_NAME_Q35023
任务ID:35024 名字:[每日]向卡伊拉乌斯传达新暗号      STR值：STR_QUEST_NAME_Q35024
任务ID:35025 名字:[每日]向阿塔洛斯传达新暗号      STR值：STR_QUEST_NAME_Q35025
任务ID:35026 名字:[每日]确认伊爱提亚的情报      STR值：STR_QUEST_NAME_Q35026
任务ID:35027 名字:[每日]确认凯奥斯的情报      STR值：STR_QUEST_NAME_Q35027
任务ID:35028 名字:[每日]确认奎希亚的情报      STR值：STR_QUEST_NAME_Q35028
任务ID:35029 名字:[潜入/每日]确认斯塔尼斯的情报      STR值：STR_QUEST_NAME_Q35029
任务ID:35030 名字:[潜入/每日]确认泰美诺斯的情报      STR值：STR_QUEST_NAME_Q35030
任务ID:35031 名字:[每日]用于强化结界的奥德      STR值：STR_QUEST_NAME_Q35031
任务ID:35032 名字:[每日]救助粮搜集请求      STR值：STR_QUEST_NAME_Q35032
任务ID:35033 名字:[每日]修复用的材料      STR值：STR_QUEST_NAME_Q35033
任务ID:35034 名字:[每日]为守护会搜集水苏      STR值：STR_QUEST_NAME_Q35034
任务ID:35035 名字:[每日]消灭尖牙长毛雪人      STR值：STR_QUEST_NAME_Q35035
任务ID:35036 名字:[每日]消灭黑斑噬人虫      STR值：STR_QUEST_NAME_Q35036
